id,voen,buyer_name,address,competition_count,event_statuses,sample_event_ids,last_publish_date,sample_document_number,source
etender-buyer-691,2305150961,201 NÖMRƏLİ HƏRBİ HİSSƏ,Gəncə şəhəri Qara Qarayev küçəsi ev 8,10,active | awarded | cancelled | other,271886 | 295102 | 295103 | 295101 | 276530,2022-06-17,43746,etender.gov.az/main/competitions
etender-buyer-692,5700107091,MOLLAKƏND MEXANİKİ SUVARMA İDARƏSİ,Kürdəmir rayonu Çərtəyəz kəndi,10,active | awarded | cancelled | other,254240 | 251095 | 251093 | 251090 | 238281,2021-04-14,24704,etender.gov.az/main/competitions
etender-buyer-693,1700049501,AZƏRBAYCAN RESPUBLİKASI İNSAN HÜQUQLARI ÜZRƏ MÜVƏKKİLİ  (OMBUDSMAN),"Üzeyir Hacıbəyli küç. 40, Hökumət evi, 2 qapı",10,awarded | other,351944 | 346421 | 331777 | 274407 | 271851,1778581119,2026/AT/01836/V2,etender.gov.az/main/competitions
etender-buyer-694,1300695361,MƏHKƏMƏ-HÜQUQ ŞURASI,"Bakı şəhəri, AZ1073, Yasamal rayonu, Ayna.Sultanova küçəsi, 9",10,awarded | cancelled | other,348657 | 344646 | 344645 | 340532 | 332461,1773672467,2026/AT/01234/V1,etender.gov.az/main/competitions
etender-buyer-695,9900042211,"""HƏRBİLƏŞDİRİLMİŞ MÜHAFİZƏ İDARƏSİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","Süleyman Rüstəm 54, Bakı, Azərbaycan.",10,awarded | cancelled | other,347648 | 338619 | 324629 | 305063 | 344969,1772206042,2026/AT/00876/V1,etender.gov.az/main/competitions
etender-buyer-696,1300612031,AZƏRBAYCAN RESPUBLİKASININ EKOLOGİYA VƏ TƏBİİ SƏRVƏTLƏR NAZİRLİYİ YANINDA DÖVLƏT EKOLOJİ TƏHLÜKƏSİZLİK XİDMƏTİ,"Bakı şəhəri, Kazım Kazımzadə küçəsi, 100A",10,awarded | cancelled,347176 | 345161 | 277091 | 271770 | 266980,1771601807,2026/AT/00708/V1,etender.gov.az/main/competitions
etender-buyer-697,1402153341,AZƏRBAYCAN TİBB UNİVERSİTETİNİN TƏDRİS TERAPEVTİK KLİNİKASI,,10,awarded | cancelled | other,344989 | 331570 | 330732 | 315859 | 313945,1766494300,2025/AT/01036/V1,etender.gov.az/main/competitions
etender-buyer-698,7600027881,GÖYGÖL RAYONU İCRA HAKİMİYYƏTİ,"AZ 2500   Göygöl şəhəri, Azay Kazımov küçəsi №1",10,awarded | cancelled,339140 | 329969 | 331731 | 329367 | 296314,1758223577,119525,etender.gov.az/main/competitions
etender-buyer-699,8300059871,CƏLİLABAD RAYON İCRA HAKİMİYYƏTİ,"Cəlilabad rayonu,Heydər Əliyev prospekti 203, AZ1500",10,awarded | other,334817 | 311636 | 295939 | 295626 | 293405,1752763073,115186,etender.gov.az/main/competitions
etender-buyer-700,1800105751,SABUNÇU RAYON MÜHAFİZƏ İDARƏSİ,"Bakı şəhəri, Sabunçu rayonu, Bakıxanov qəsəbəsi, Yavər Əliyev küçəsi, 12",10,awarded | cancelled | other,329767 | 307230 | 297123 | 292321 | 284137,1745512077,110061,etender.gov.az/main/competitions
etender-buyer-701,1500276991,NƏRİMANOV RAYON MÜHAFİZƏ İDARƏSİ,"Bakı şəhəri, Nərimanov rayonu, X.R.Ulutürk küçəsi, 5  (17 nömrəli bölmənin yanı)",10,awarded | cancelled | other,326439 | 323621 | 323004 | 311428 | 307771,1740662664,106401,etender.gov.az/main/competitions
etender-buyer-702,5900075171,GƏDƏBƏY RAYONU İCRA HAKİMİYYƏTİ BAŞÇISININ GƏDƏBƏY ŞƏHƏR İNZİBATİ ƏRAZİ DAİRƏSİ ÜZRƏ NÜMAYƏNDƏLİYİ,"Gədəbəy şəhəri, M.Ə.Rəsulzadə küçəsi-34",10,awarded | cancelled,294551 | 285149 | 271525 | 260103 | 248260,1693501177,70298,etender.gov.az/main/competitions
etender-buyer-703,1100095591,12 SAYLI CƏZAÇƏKMƏ MÜƏSSİSƏSİ,"Bakı şəhəri,Puta qəsəbəsi",10,awarded | other,287925 | 278114 | 269552 | 263384 | 255100,1681401873,63122,etender.gov.az/main/competitions
etender-buyer-704,4000189801,QARABAĞ  MEŞƏ MELİORASİYA İDARƏSİ,"Bərdə şəhəri, H.Əliyev prospekti 110",10,awarded | other,257485 | 255818 | 255311 | 255312 | 253311,1625569890,28343,etender.gov.az/main/competitions
etender-buyer-705,3000189591,ƏYRİÇAY SU ANBARI İSTİSMARI İDARƏSİ,cumakend kendi ,10,awarded | other,253799 | 252386 | 251045 | 251048 | 251049,1617283409,24162,etender.gov.az/main/competitions
etender-buyer-706,2004900751,"""ASK AYAQQABI FABRİKİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","Bakı şəhəri,Binəqədi rayonu,Binəqədi şossesi 53",10,awarded | cancelled | other,250978 | 250977 | 248278 | 244584 | 238095,1609351940,20976,etender.gov.az/main/competitions
etender-buyer-707,1301696511,AZƏRBAYCAN RESPUBLİKASININ PREZİDENTİ  YANINDA QEYRİ-HÖKUMƏT TƏŞKİLATLARINA DÖVLƏT DƏSTƏYİ ŞURASININ KATİBLİYİ," Bakı şəhəri, Fikrət Əmirov küç. 1, AZ1000",10,awarded | cancelled,245833 | 247613 | 240841 | 240944 | 239244,1597442712,15037,etender.gov.az/main/competitions
etender-buyer-708,0900059011,NAXÇIVAN MUXTAR RESPUBLİKASI ƏDLİYYƏ NAZİRLİYİNİN PENİTENSİAR XİDMƏTİ,"Naxçıvan şəhəri, İslam Səfərli 1 B",9,active | awarded | cancelled | other,354159 | 329497 | 324508 | 313679 | 298165,2026-06-19,2026/AT/03019/V1,etender.gov.az/main/competitions
etender-buyer-709,1500064181,"AZƏRBAYCAN RESPUBLİKASI FÖVQƏLADƏ HALLAR NAZİRLİYİNİN ""AZƏRİNŞAATLAYİHƏ"" DÖVLƏT BAŞ LAYİHƏ KONSTRUKTOR TEXNOLOJİ İNSTİTUTU","Bakı şəhəri, Nərimanov rayonu, Ə.Əliyev 7",9,active | awarded | cancelled | other,353427 | 335462 | 313891 | 342807 | 321629,2026-06-08,2026/AT/02801/V1,etender.gov.az/main/competitions
etender-buyer-710,1300348991,ƏLİBƏY HÜSEYNZADƏ ADINA AZƏRBAYCAN DÖVLƏT MƏDƏNİYYƏT VƏ İNCƏSƏNƏT UNİVERSİTETİ,İnşaatçılar Pr. 39,9,active | awarded | cancelled | other,353242 | 290135 | 283291 | 272660 | 250694,2026-06-04,2026/AT/02738/V1,etender.gov.az/main/competitions
etender-buyer-711,1407033801,"""RESPUBLİKA QAN BANKI"" PUBLİK HÜQUQİ ŞƏXSİ",Bakı şəhəri Nəsimi rayonu Feyzulla Qasımzadə ev 65,9,active | awarded | cancelled,353197 | 352709 | 348064 | 345511 | 342252,2026-06-03,2026/AT/02713/V1,etender.gov.az/main/competitions
etender-buyer-712,9900007721,"""AZƏRBAYCAN DƏMİR YOLLARI"" QAPALI SƏHMDAR CƏMİYYƏTİ","Bakı şəhəri, Dilarə Əliyeva, 230",9,active | awarded | cancelled | other,352478 | 294835 | 294837 | 295396 | 294836,2026-05-19,2026/AT/02068/V2,etender.gov.az/main/competitions
etender-buyer-713,0300008121,BABƏK RAYON İCRA HAKİMİYYƏTİ,Babək şəhəri Heydər Əliyev prospekti,9,active | awarded | cancelled | other,350799 | 343470 | 317873 | 326762 | 346533,2026-04-23,2026/AT/01260/V3,etender.gov.az/main/competitions
etender-buyer-714,1700180441,DAXİLİ İŞLƏR NAZİRLİYİNİN BAŞ MÜHAFİZƏ İDARƏSİNİN SƏBAİL RAYON MÜHAFİZƏ İDARƏSİ,"AZ1023, Bakı şəhəri, Salyan şossesi, 3",9,active | awarded | cancelled,328680 | 328549 | 346271 | 343524 | 311848,2025-04-10,108854,etender.gov.az/main/competitions
etender-buyer-715,0200797171,NAXÇIVAN SUKANALİZASİYA İDARƏSİ,,9,active | awarded | cancelled | other,321235 | 293734 | 311257 | 299547 | 295147,2024-11-07,100155,etender.gov.az/main/competitions
etender-buyer-716,2900075291,SUMQAYIT ŞƏHƏR MÜHAFİZƏ İDARƏSİ,"Sumqayıt şəhəri, 18-ci məhəllə, R.Qəhramanov küçəsi 84",9,active | awarded | cancelled,319404 | 344793 | 340302 | 328499 | 323010,2024-10-19,98389,etender.gov.az/main/competitions
etender-buyer-717,1300530181,MİLLİ MÜDAFİƏ UNİVERSİTETİ,"Bakı şəhəri, Yasamal rayonu, Şəfaət Mehtiyev küçəsi, Qırmızı şərq  1 şəhərciyi. Bina 36",9,active | awarded | cancelled | other,300045 | 300044 | 298318 | 295128 | 278066,2023-12-31,76300,etender.gov.az/main/competitions
etender-buyer-718,1300345131,"""V.Y. AXUNDOV ADINA ELMİ-TƏDQİQAT TİBBİ PROFİLAKTİKA İNSTİTUTU""  PUBLİK HÜQUQİ ŞƏXSİ",Səbail r.Badamdar qəs.M.Topçubaşov 216,9,active | awarded | cancelled | other,297694 | 298734 | 298423 | 281869 | 280719,2023-11-02,73674,etender.gov.az/main/competitions
etender-buyer-719,4000187381,BƏRDƏ RAYON İCRA HAKİMİYYƏTİ,,9,active | awarded | cancelled | other,291483 | 343446 | 338337 | 297354 | 297360,2023-06-20,66966,etender.gov.az/main/competitions
etender-buyer-720,9900023491,"""SURAXANI MAŞINQAYIRMA ZAVODU"" AÇIQ SƏHMDAR CƏMİYYƏTİ","Bakı şəhəri, Suraxanı rayonu, Əmircan qəsəbəsi, S.Bəhlulzadə küçəsi, 411",9,active | awarded | other,272563 | 266082 | 339147 | 272423 | 272422,2022-07-05,44542,etender.gov.az/main/competitions
etender-buyer-721,2700094121,BOZ-DAĞ QIŞ OTLAQLARI SU TƏMİNATI SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,"Mingəçevir şəhəri.,Sağ sahil Tunel küçəsi Y.Q.K.İ.İ",9,active | awarded | other,238871 | 256001 | 253250 | 252247 | 238873,2020-01-31,7952,etender.gov.az/main/competitions
