id,voen,supplier_name,contract_count,total_amount_azn,last_contract_date,tender_types,buyer_examples,source
etender-sup-4271,1400059411,"""ƏLİYEV VƏ K"" ŞƏXSİ İSTEHSALAT KOMMERSİYA ŞİRKƏTİ",3,286240.86,2023-12-26,Kotirovka | Açıq Tender,"AZƏRBAYCAN  RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİ  A.N.HEYDƏROV ADINA SIRAVİ VƏ KİÇİK RƏİS HEYYƏTİ HAZIRLAYAN MƏKTƏB | ""AQRAR TƏDARÜK VƏ TƏCHİZAT"" ACIQ SƏHMDAR CƏMİYYƏTİ | ""İCBARİ TİBBİ SIĞORTA ÜZRƏ DÖVLƏT AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXS",etender.gov.az/api/contracts
etender-sup-4272,1804760321,"""İR MASTER GROUP"" Məhdud Məsuliyyətli Cəmiyyəti",3,234984.14,2023-12-26,Təkliflər sorğusu | Açıq Tender | Kotirovka,"BAKI ŞƏHƏR HEYVANAT PARKI | ""AZƏRBAYCAN RESPUBLİKASININ KOSMİK AGENTLİYİ  (AZƏRKOSMOS)"" PUBLİK HÜQUQİ ŞƏXSİ | ""İÇƏRİŞƏHƏR "" MUZEY MƏRKƏZİ ",etender.gov.az/api/contracts
etender-sup-4273,1303285821,“ACE Group Consultants” MMC ,3,1741000.00,2023-12-15,Təkliflər sorğusu,AZƏRBAYCAN RESPUBLİKASININ ENERGETİKA NAZİRLİYİ,etender.gov.az/api/contracts
etender-sup-4274,1300421961,"""İNTERENERQO"" MÜƏSSİSƏSİ",3,6462958.35,2023-12-28,Açıq Tender | -,"QARABAĞ İQTİSADİ RAYONUNDA BƏRPA,TİKİNTİ VƏ İDARƏETMƏ XİDMƏTİ PUBLİK HÜQUQİ ŞƏXSİ | MƏCBURİ KÖÇKÜNLƏRİN SOSİAL İNKİŞAF FONDU",etender.gov.az/api/contracts
etender-sup-4275,9900038221,"""FRANKLİN OFFSHORE İNTERNATİONAL PTE.LTD."" ŞİRKƏTİNİN AZƏRBAYCAN RESPUBLİKASINDAKI ""FRANKLİN OFFŞOR KASPİAN LTD."" NÜMAYƏNDƏLİYİ",3,8594982.12,2023-12-25,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI DÖVLƏT SƏRHƏD XİDMƏTİ,etender.gov.az/api/contracts
etender-sup-4276,4200445842,ANAR İLHAM OĞLU NƏSİBOV,3,99060.50,2023-12-26,Kotirovka,"""MİDA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | AZERBAYCAN RESPUBLİKASI KƏND TƏSƏRRÜFATI NAZİRLİYİNİN TABELİYİNDƏ DÖVLƏT TOXUM FONDU ",etender.gov.az/api/contracts
etender-sup-4277,1500587131,"""BVS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,658040.89,2023-12-27,Açıq Tender,"""YENİ KLİNİKA"" PUBLİK HÜQUQİ ŞƏXSİ | ""İCBARİ TİBBİ SIĞORTA ÜZRƏ DÖVLƏT AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXS | SUMQAYIT ŞƏHƏR SƏHİYYƏ ŞÖBƏSİ",etender.gov.az/api/contracts
etender-sup-4278,1306883522,Fiziki şəxs Faiq Nizami oğlu Şirinov,3,204519.00,2024-03-01,Açıq Tender | Kotirovka,“DÖVLƏT MƏŞĞULLUQ AGENTLİYİ“ PUBLİK HÜQUQİ ŞƏXSİ,etender.gov.az/api/contracts
etender-sup-4279,1503134861,"""RORTVEST SAFETY UNİFORM"" Məhdud Məsuliyyətli Cəmiyyəti",3,1597596.60,2023-08-24,Açıq Tender | Bir mənbə | Kotirovka,"""Bakı Metropoliteni"" Qapalı Səhmdar Cəmiyyəti | AZƏRBAYCAN RESPUBLİKASI DÖVLƏT GÖMRÜK KOMİTƏSİ TİBBİ XİDMƏT İDARƏSİNİN MƏRKƏZİ HOSPİTALI | RADİO TELEVİZİYA YAYIMI VƏ PEYK RABİTƏSİ İSTEHSALAT BİRLİYİ",etender.gov.az/api/contracts
etender-sup-4280,2305270471,"""DOLU GROUP"" Məhdud Məsuliyyətli Cəmiyyəti",3,96606.18,2023-11-28,Açıq Tender | Kotirovka,ZAQATALA RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ ŞƏHƏR ÜZRƏ NÜMAYƏNDƏLİYİ. | QAZAX RAYON MƏRKƏZİ XƏSTƏXANASI PUBLİK HÜQUQİ ŞƏXSİ | QAZAX KOMMUNAL MÜƏSSİSƏLƏRİ KOMBİNATI,etender.gov.az/api/contracts
etender-sup-4281,1905612901,"""AUTO MARK UA CO"" Məhdud Məsuliyyətli Cəmiyyəti",3,34475.00,2023-12-15,Kotirovka | Açıq Tender,"""SOSİAL TƏDQİQATLAR MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXS | ""AQROMEXANİKA"" ELM-İSTEHSALAT MƏRKƏZİ | GƏDƏBƏY RAYON MƏRKƏZİ XƏSTƏXANASI PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4282,1405090281,"""AZƏRMAŞ ALYANS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,2893175.00,2023-12-21,Açıq Tender,"SUMQAYIT ŞƏHƏR İCRA HAKİMİYYƏTİ | ""SOSİAL XİDMƏTLƏR AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4283,0300409012,FİZULİ XALIXVERDİ OĞLU BAYRAMOV,3,284316.00,2023-12-18,Açıq Tender,NAXÇIVAN MUXTAR RESPUBLİKASI AVTOMOBİL YOLLARI  DÖVLƏT AGENTLİYİNİN SƏDƏRƏK RAYON YOL TƏMİR İSTİSMAR İDARƏSİ | NAXÇIVAN MUXTAR RESPUBLİKASI AVTOMOBİL YOLLARI DÖVLƏT AGENTLİYİNİN NAXÇIVAN ŞƏHƏR YOL TƏMİR TİKİNTİ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-4284,2006451861,"""ESTE GROUP LLC"" Məhdud Məsuliyyətli Cəmiyyəti",3,48131.02,2023-12-19,Kotirovka,AZƏRBAYCAN RESPUBLİKASI FÖVQƏLADƏ HALLAR NAZİRLİYİNİN TİBBİ XİDMƏTİNİN TİBB MƏRKƏZİ | AZƏRBAYCAN RESPUBLİKASININ MƏDƏNİYYƏT NAZİRLİYİNİN AĞSTAFA REGİONAL MƏDƏNİYYƏT İDARƏSİ,etender.gov.az/api/contracts
etender-sup-4285,1602925711,"""MASTERSKAYA DEKORA KUNDİK"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,670004.00,2023-12-13,Təkliflər sorğusu | -,AZƏRBAYCAN XALÇA MUZEYİ,etender.gov.az/api/contracts
etender-sup-4286,2007834491,"""LİDER CELLER"" Məhdud Məsuliyyətli Cəmiyyəti",3,122340.40,2023-12-05,Kotirovka,AZƏRBAYCAN  RESPUBLİKASI DİN-NİN MÜHAFİZƏ İDARƏSİNİN SURAXANI RAYON  MÜHAFİZƏ  İDARƏSİ | DAXİLİ İŞLƏR NAZİRLİYİ BAŞ MÜHAFİZƏ İDARƏSİ XƏTAİ RAYON MÜHAFİZƏ İDARƏSİ | NƏRİMANOV RAYON MÜHAFİZƏ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-4287,1502533551,"""TM GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,852840.23,2023-11-24,Açıq Tender | -,"""ƏSASLI TİKİNTİ VƏ TƏCHİZAT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | AZƏRBAYCAN RESPUBLİKASI GƏNCLƏR VƏ İDMAN NAZİRLİYİ | ""1 SAYLI BAKI DOST MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4288,1506257521,"""FURKAN SERVİS"" Məhdud Məsuliyyətli Cəmiyyəti",3,68737.00,2023-12-01,Kotirovka,"""SANATOR-KURORT REABİLİTASİYA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ | 5 NÖMRƏLİ UŞAQ VƏRƏM SANATORİYASI",etender.gov.az/api/contracts
etender-sup-4289,6400099601,"""SİRR-M"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,805340.47,2023-12-05,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI ƏDLİYYƏ NAZİRLİYİ MƏHKƏMƏ EKSPERTİZASI MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-4290,1503898571,"""EMPORIA"" Məhdud Məsuliyyətli Cəmiyyəti",3,183928.96,2023-11-07,Açıq Tender | Kotirovka,"ZƏRDAB RAYON SUVARMA SİSTEMLƏRİ İDARƏSİ | ""QAX RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXS | ""TƏCİLİ YARDIM AVTOBAZASI"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4291,1500169811,“İnşaat Təmir-Tikinti və İstehsal Müəssisəsi” Məhdud Məduliyyətli Cəmiyyəti,3,5193952.37,2023-12-05,"Açıq Tender (3,0 milyon ABŞ dollarının manat ekvivalentindən çox) | -",AZƏRBAYCAN RESPUBLİKASI TƏHSİL NAZİRLİYİNİN TƏSƏRRÜFAT HESABLI ƏSASLI TİKİNTİ VƏ TƏCHİZAT İDARƏSİ | BAKI NƏQLİYYAT AGENTLİYİ PUBLİK HÜQUQİ ŞƏXS,etender.gov.az/api/contracts
etender-sup-4292,1503522901,"""MİACON"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,890882.30,2023-12-05,Açıq Tender | Təkliflər sorğusu,"""AZƏRSU"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-4293,2008106671,"""BRAND-H"" Məhdud Məsuliyyətli Cəmiyyəti",3,77367.75,2023-11-24,Açıq Tender | Kotirovka,1SAYLI UŞAQ EVİ | NİZAMİ RAYONU ƏRAZİSİNDƏ NAXÇIVANSKİ KÜÇƏSİNDƏ HEYDƏR BAĞI PARK BULVAR,etender.gov.az/api/contracts
etender-sup-4294,2004917861,“Promota Mühəndislik və Müşavirlik A.Ş”.nin Azərbaycan Respublikasındakı Filialı və “GF Proje Mühəndislik Müşavirlik LTD” birgə müəssisəsi,3,4072000.00,2023-09-14,"Açıq Tender | Açıq Tender (3,0 milyon ABŞ dollarının manat ekvivalentindən çox)",TİKİLMƏKDƏ OLAN MELIORASİYA VƏ İRRİQASİYA OBYEKTLƏRİNİN BİRLƏŞMİŞ MÜDİRİYYƏTİ,etender.gov.az/api/contracts
etender-sup-4295,1305889541,"""BYTELECOM"" Məhdud Məsuliyyətli Cəmiyyəti",3,98626.80,2023-10-26,Kotirovka | Açıq Tender,"""AĞCABƏDİ RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLİKASI EKOLOGİYA VƏ TƏBİİ SƏRVƏTLƏR NAZİRLİYİNİN SAHƏLƏRARASI NƏQLİYYAT VƏ KOMPLEKS MEXANİKİ TƏMİNAT İDARƏSİ | ""AZƏRBAYCAN RESPUBLİKASININ MİNATƏMİZLƏMƏ AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4296,1308160261,"""HAFSEN  CORP"" Məhdud Məsuliyyətli Cəmiyyəti",3,98684.20,2023-07-26,Kotirovka,AZƏRBAYCAN RESPUBLİKASI MƏRKƏZİ SEÇKİ KOMİSSİYASI | Ə.ƏLİYEV ADINA AZƏRBAYCAN DÖVLƏT HƏKİMLƏRİ TƏKMİLLƏŞDİRMƏ İNSTİTUTU | 2 NÖMRƏLİ BAKI  BAZA TİBB KOLLECİ,etender.gov.az/api/contracts
etender-sup-4297,1307478851,"""STİNGER GROUP"" Məhdud Məsuliyyətli Cəmiyyəti",3,66358.54,2023-10-10,Kotirovka,"""ŞABRAN RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ | AĞSTAFA ŞƏHƏR  MƏNZİL KOMMUNAL TƏSƏRRÜFATI BİRLİYİ",etender.gov.az/api/contracts
etender-sup-4298,1006179581,"""BADAM MEDICAL"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,84263.89,2023-03-17,Açıq Tender | Kotirovka,"AZƏRBAYCAN RESPUBLİKASI DİN DAXİLİ QOŞUNLAR BAŞ İDARƏSİ | ""4 SAYLI BAKI DOST MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4299,7302372801,Tovuz Tibb Mərkəzi MMC,3,776784.66,2023-07-20,Təkliflər sorğusu,ŞƏMKİR RAYON MƏRKƏZİ XƏSTƏXANASI PUBLİK HÜQUQİ ŞƏXSİ | GƏDƏBƏY RAYON MƏRKƏZİ XƏSTƏXANASI PUBLİK HÜQUQİ ŞƏXSİ | TOVUZ RAYON MƏRKƏZİ XƏSTƏXANASI PUBLİK HÜQUQİ ŞƏXSİ,etender.gov.az/api/contracts
etender-sup-4300,5100698991,"""GÜNDƏLİK TƏLƏBAT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,58427.55,2023-10-11,Kotirovka,AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASININ GEOLOGİYA VƏ GEOFİZİKA İNSTİTUTU | XÜSUSİ HAVA ƏMƏLİYYATLARI QÜVVƏLƏRİ KOMANDANLIĞI 3400 NÖMRƏLİ HƏRBİ HİSSƏ,etender.gov.az/api/contracts
etender-sup-4301,6300299631,“QIRDƏHAL” Məhdud Məsuliyyətli Cəmiyyəti,3,187361.00,2023-10-17,Kotirovka | Açıq Tender | Bir mənbə,AZƏRBAYCAN RESPUBLİKASI KƏND TƏSƏRRÜFATI NAZİRLİYİNİN ƏKİNÇİLİK ELMİ-TƏDQİQAT İNSTİTUTU | BAKI ŞƏHƏR MƏNZİL-KOMMUNAL TƏSƏRRÜFATI DEPARTAMENTİNİN SANİTARİYA VƏ TEXNİKİ TƏMİZLİK İDARƏSİ,etender.gov.az/api/contracts
etender-sup-4302,1502371581,DDlar İnşaat QSC (TAVV Construction MMC konsorsium),3,29225483.00,2023-08-30,"Açıq Tender (3,0 milyon ABŞ dollarının manat ekvivalentindən çox)","""MİDA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-4303,1307638551,“Horizon Energy Group” Məhdud Məsuliyyətli Cəmiyyəti,3,359486.30,2023-10-13,Təkliflər sorğusu | Kotirovka | Açıq Tender,"AZƏRBAYCAN RESPUBLİKASININ KƏND TƏSƏRRÜFATI NAZİRLİYİ YANINDA AQRAR XİDMƏTLƏR AGENTLİYİ | ""AZƏRSU"" AÇIQ SƏHMDAR CƏMİYYƏTİ | "" DAŞKƏSƏN DƏMİR FİLİZ "" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-4304,2007787831,"""QAFRAN QRUP"" Məhdud Məsuliyyətli Cəmiyyəti",3,53411.25,2023-06-24,Kotirovka,"""İCTİMAİ SƏHİYYƏ VƏ İSLAHATLAR MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ | AZƏRBAYCAN RESPUBLİKASI MƏRKƏZİ SEÇKİ KOMİSSİYASI",etender.gov.az/api/contracts
etender-sup-4305,1505850561,"""Labco Clinic Laboratoriya Mərkəzi"" MMC",3,1979013.53,2023-09-01,Təkliflər sorğusu,"""AĞCABƏDİ RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ | ""AĞDAM RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4306,1601182222,FAZİL MÜZƏFFƏR OĞLU MİRZƏYEV,3,50533.77,2023-10-05,Kotirovka,ƏKİNÇİLİK ELMİ-TƏDQİQAT İNSTİTUTUNUN YARDIMÇI TƏCRÜBƏ TƏSƏRRÜFATLARI BİRLİYİ,etender.gov.az/api/contracts
etender-sup-4307,2007116831,"""PROTECH ELECTRONICS"" Məhdud Məsuliyyətli Cəmiyyəti",3,216646.30,2023-10-03,Kotirovka | Açıq Tender,"921 NÖMRƏLİ HƏRBİ HİSSƏ | ""915"" SAYLI HƏRBİ HİSSƏ | AZƏRBAYCAN RESPUBLİKASI XARİCİ İŞLƏR NAZİRLİYİ",etender.gov.az/api/contracts
etender-sup-4308,1307503231,"""PALLADA GROUP"" Məhdud Məsuliyyətli Cəmiyyəti",3,135046.80,2023-07-17,Təkliflər sorğusu | Kotirovka,AZƏRBAYCAN RESPUBLİKASININ DİASPORLA İŞ ÜZRƏ DÖVLƏT KOMİTƏSİ | AZƏRBAYCAN RESPUBLİKASI ELM VƏ TƏHSİL NAZİRLİYİ | AZƏRBAYCAN RESPUBLİKASININ MƏNZİL İNŞAATI DÖVLƏT AGENTLİYİ PUBLİK HÜQUQİ ŞƏXS,etender.gov.az/api/contracts
etender-sup-4309,1302212761,"""BDO AZƏRBAYCAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,127288.96,2023-09-26,Açıq Tender | Kotirovka | -,"""AZƏRBAYCAN RESPUBLİKASI DÖVLƏT EHTİYATLARI AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ | ""AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT İMTAHAN MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4310,1302896071,"""AZMEDİCAL"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,119707.39,2023-06-21,Kotirovka,AZƏRBAYCAN RESPUBLİKASI DÖVLƏT SƏRHƏD XİDMƏTİ HƏRBİ HOSPİTALI,etender.gov.az/api/contracts
etender-sup-4311,8401382041,MedLab Şamaxı MMC,3,716784.66,2023-09-02,Təkliflər sorğusu,"""UCAR RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ | ""KÜRDƏMİR RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ | ""GÖYÇAY RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4312,3000807641,"""XAN TİKİNTİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏT",3,26374.00,2021-12-13,Kotirovka,"ŞƏKİ RAYON PSİXİATRİYA XƏSTƏXANASI | ""YUXARI BAŞ"" DÖVLƏT TARİX-MEMARLIQ QORUĞU",etender.gov.az/api/contracts
etender-sup-4313,1502704131,"""LV CASPIAN LIMITED"" ŞİRKƏTİNİN AZƏRBAYCAN RESPUBLİKASINDAKI FİLİALI",3,1917840.00,2023-08-25,Açıq Tender,"""AZƏRALÜMİNİUM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-4314,2006096611,"""FREEZE AIR SERVICE"" Məhdud Məsuliyyətli Cəmiyyəti",3,232646.44,2023-05-15,Açıq Tender,"""AQRAR TƏDARÜK VƏ TƏCHİZAT"" ACIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-4315,7701945691,"""UNVERSAL-LTD"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,83768.80,2023-07-27,Açıq Tender | Kotirovka,GƏNCƏ DÖVLƏT UNİVERSİTETİ | ƏDLİYYƏ NAZİRLİYİNİN PENTENSİAR XİDMƏTİ | 5 NÖMRƏLİ UŞAQ VƏRƏM SANATORİYASI,etender.gov.az/api/contracts
etender-sup-4316,3201577041,"""İBRAHIMLI 92"" Məhdud Məsuliyyətli Cəmiyyəti",3,248779.99,2023-08-18,Kotirovka | Açıq Tender,DAXİLİ İŞLƏR NAZİRLİYİ NƏZDİNDƏ BAŞ MÜHAFİZƏ İDARƏSİNİN HƏYAT ƏHƏMİYYƏTLİ OBYEKTLƏRİNİ MÜHAFİZƏ EDƏN POLİS ALAYİ | SUMQAYIT ŞƏHƏR MÜHAFİZƏ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-4317,3401497352,NURƏDDİN SOVET OĞLU ABBASOV,3,83055.00,2023-09-01,Açıq Tender,"""DÖVLƏT SOSİAL MÜDAFİƏ FONDU"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4318,2300441101,"""OZON TİBB MƏRKƏZİ"" Məhdud Məhsuliyyətli Cəmiyyəti",3,3179013.53,2023-07-18,Təkliflər sorğusu,"""GÖYGÖL RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXS | ""NAFTALAN ŞƏHƏR MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXS  | ""GƏNCƏ ŞƏHƏR BİRLƏŞMİŞ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4319,1406307921,"""MAX FOOD"" Məhdud Məsuliyyətli Cəmiyyəti",3,117247.95,2023-08-17,Kotirovka,AZƏRBAYCAN  RESPUBLİKASI  DİN POLİS AKADEMİYASI,etender.gov.az/api/contracts
etender-sup-4320,1305386101,"""NEDELYA"" Məhdud Məsuliyyətli Cəmiyyəti",3,119474.07,2023-08-23,Kotirovka,"""AQROSERVİS"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-4321,2003615731,"""GLOBAL AUDİT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,14100.00,2023-05-16,Kotirovka,"""İÇƏRİŞƏHƏR "" MUZEY MƏRKƏZİ  | MƏNZİL-KOMMUNAL TƏMİR XİDMƏTİ",etender.gov.az/api/contracts
etender-sup-4322,7401309421,"""FATİMƏ M"" Məhdud Məsuliyyətli Cəmiyyəti",3,69141.00,2023-08-14,Kotirovka,"Qobustan Rayon İcra Hakimiyyəti | ""MİNGƏÇEVİR GƏNCLƏR EVİ"" SOSİAL XİDMƏT MÜƏSSİSƏSİ | ""GƏNCƏ GƏNCLƏR EVİ"" SOSİAL XİDMƏT MÜƏSSİSƏSİ",etender.gov.az/api/contracts
etender-sup-4323,5101984411,"""QARABAĞ CONSULTİNG"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,152380.00,2023-08-08,Açıq Tender | Kotirovka,“DÖVLƏT MƏŞĞULLUQ AGENTLİYİ“ PUBLİK HÜQUQİ ŞƏXSİ | BİLƏSUVAR RAYON İCRA HAKİMİYYƏTİ | AZƏRBAYCAN RESPUBLİKASI ƏMƏK VƏ ƏHALİNİN SOSİAL MÜDAFİƏSİ NAZİRLİYİ,etender.gov.az/api/contracts
etender-sup-4324,2007787681,"""LANMERD COMPANY"" Məhdud Məsuliyyətli Cəmiyyəti",3,75547.00,2023-07-31,Kotirovka,"İNFORMATİKA VƏ STATİSTİKA İDARƏSİ | ""BAKI ŞƏHƏR DEZİNFEKSİYA MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ | RESPUBLIKA LEPROZ (CÜZƏM) XƏSTƏXANASI",etender.gov.az/api/contracts
etender-sup-4325,1506197561,"""VİOLET-F"" Məhdud Məsuliyyətli Cəmiyyəti",3,68308.00,2023-08-02,Kotirovka,"AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASININ MEMARLIQ VƏ İNCƏSƏNƏT İNSTİTUTU | ""PROFESSOR GİNDES ADINA RESPUBLİKA UŞAQ VƏ YENİYETMƏLƏR ÜÇÜN VƏRƏM SANATORİYASI"" PUBLİK  HÜQUQİ ŞƏXSİ | 5 NÖMRƏLİ UŞAQ VƏRƏM SANATORİYASI",etender.gov.az/api/contracts
etender-sup-4326,1502199121,"""FABER CONSTRUCTİON"" Məhdud Məsuliyyətli Cəmiyyəti",3,811729.40,2023-07-28,Açıq Tender | Təkliflər sorğusu,"AZƏRBAYCAN RESPUBLİKASI QAÇQINLARIN VƏ MƏCBURİ KÖÇKÜNLƏRİN İŞLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİ MƏNZİL İSTİSMAR DEPARTAMENTİ | AZƏRBAYCAN TELEVİZİYA VƏ RADİO VERİLİŞLƏRİ QAPALI SƏHMDAR CƏMİYYƏTİ | ""Azərbaycan Televiziya və Radio Verilişləri"" Qapalı Səhmdar Cəmiyyəti",etender.gov.az/api/contracts
etender-sup-4327,4000689231,"""POLAD-R"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,288101.63,2023-07-14,Açıq Tender,MƏNZİL-KOMMUNAL TƏSƏRRÜFATI KOMBİNATI | TƏRTƏR SUVARMA SİSTEMLƏRİ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-4328,1400079571,AZƏRBAYCAN RESPUBLİKASI DÖVLƏT SIĞORTA KOMMERSİYA ŞİRKƏTİ,3,33240.00,2023-07-05,Kotirovka,"""AZƏRBAYCAN RESPUBLİKASI DÖVLƏT EHTİYATLARI AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ | “AZƏRBAYCAN RESPUBLİKASININ İXRACIN VƏ İNVESTİSİYALARIN TƏŞVİQİ AGENTLİYİ – AZPROMO” PUBLİK HÜQUQİ ŞƏXSİ | ""ŞAHDAĞ TURİZM MƏRKƏZİ"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-4329,4500264531,"""ŞAHDAĞ MEHMANXANA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,1296648.90,2023-07-20,Açıq Tender | Kotirovka,"AILƏ, QADİN VƏ UŞAQ PROBLEMLƏRİ ÜZRƏ DÖVLƏT KOMİTƏSİ | ""BAKI TURİZM PEŞƏ MƏKTƏBİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-4330,1702093841,"""FOGLİE DALLORO"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",3,193588.15,2023-07-17,Kotirovka | Açıq Tender,""" DAŞKƏSƏN DƏMİR FİLİZ "" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ | ""MİDA"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-4331,1905602941,"""EDERTONMER LL"" Məhdud Məsuliyyətli Cəmiyyəti",3,121757.23,2023-07-04,Açıq Tender | Kotirovka,"""İCTİMAİ SƏHİYYƏ VƏ İSLAHATLAR MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ | SUMQAYIT ŞƏHƏR İCRA HAKİMİYYƏTİ BAŞÇISININ HACI ZEYNALABDİN QƏSƏBƏSİNDƏ NÜMAYƏNDƏLİYİ | ""AZƏRBAYCAN DÖVLƏT MƏDƏNİYYƏT VƏ İNCƏSƏNƏT UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXSİ ",etender.gov.az/api/contracts
etender-sup-4332,1005770242,CƏMİLƏ NAİL QIZI ŞAHVƏLƏDOVA,3,22752.00,2023-06-25,Kotirovka | -,"""BAKI MÜHƏNDİSLİK UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXSİ | ""ADA"" UNİVERSİTETİ | ""AZERGOLD"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
