id,company_name,country,category,stand,exhibition_site,exhibition_label,exhibition_year,exhibition_id,company_id,source_url
expo-raw-000819,BMT-NİN ƏRZAQ VƏ KƏND TƏSƏRRÜFATI TƏŞKİLATI (FAO),Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,5490,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000820,BOOMERANG AGENCY,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000821,BRIGHTMAN BUSINESS MANAGEMENT CONSULTANTS MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F102-2,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000822,CAN-PA MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F254,interfood,InterFood Azerbaijan,2025,419,4647,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000823,CRISPA SNACKS MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F102-1,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000824,DOLCHA FOODS,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F102-3,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000825,FA VALLEY,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F102-5,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000826,FLAZER MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F027,interfood,InterFood Azerbaijan,2025,419,334506,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000827,FOOD PRO,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,2F236-1,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000828,FOSTANPAK MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F242,interfood,InterFood Azerbaijan,2025,419,4657,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000829,GLORIA GARDEN,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,330485,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000830,GREENWICH TRAVEL CLUB,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,4816,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000831,GÖYÇAY SÜD,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F102-8,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000832,HERBA FLORA MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F202-1,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000833,HILTON GARDEN INN BAKU,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000834,IBIS BAKU CITY,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,301276,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000835,MAY VALLEY MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F102-6,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000836,MERIT BRAND,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F102-7,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000837,ŞİRVAN ŞƏRABLARI MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,2F142-1,interfood,InterFood Azerbaijan,2025,419,5301,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000838,MG PLUS MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,M116,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000839,MOLECULLAB,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,3F006-1,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000840,MƏHƏMMƏD ƏHMƏDOV,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F040-8,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000841,NİZAM MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F040-7,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000842,ODEL MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F040-4,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000843,ONUR PLAST MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F040-1,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000844,PASHA PAY,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000845,QIZIL SHAH,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,3F020,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000846,RADISSON HOTEL BAKU,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,313569,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000847,REFERANS MEDICAL GROUP,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,7900,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000848,REYNOLDS PROJE MÜHƏNDİSLİK LİMİTED ŞİRKƏTİ,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,2F057,interfood,InterFood Azerbaijan,2025,419,334327,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000849,RƏMZİOĞLU PAXLACA MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F202-3,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000850,ŞİRVAN AQRO,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,2F132,interfood,InterFood Azerbaijan,2025,419,274203,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000851,SULMARCO,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F040-6,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000852,SUN FOOD,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F120/1F130-1,interfood,InterFood Azerbaijan,2025,419,7748,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000853,TÜRKİYƏ VƏ AZƏRBAYCAN İŞ ADAMLARI VƏ SƏNAYEÇİLƏRİ İCTİMAİ BİRLİYİ,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,-,interfood,InterFood Azerbaijan,2025,419,6647,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000854,VORONEJ RAYONUNUN MÜƏSSİSƏLƏRİNİN KOLLEKTİV STENDİ,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F002,interfood,InterFood Azerbaijan,2025,419,310504,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000855,XƏZƏR EKOLOJİ LABOROTORİYASI MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,3F006,interfood,InterFood Azerbaijan,2025,419,334028,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000856,ZƏNGƏZURLU MMC,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,1F040-9,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000857,ƏMİNLƏR QRUP,Azərbaycan,NAXÇIVAN MUXTAR RESPUBLİKASININ MİLLİ STENDİ,4F009,interfood,InterFood Azerbaijan,2025,419,,https://interfood.az/az/exhibitors-list/year/2025
expo-raw-000858,ABŞERON-2000,Azərbaycan,ABSHERON-2000,4F412,interfood,InterFood Azerbaijan,2026,456,352301,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000859,AFRİKA–AZƏRBAYCAN ƏMƏKDAŞLIĞI,Azərbaycan,AFRİCA PAVİLYONU,4F224,interfood,InterFood Azerbaijan,2026,456,352083,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000860,L ETEL TRADING PRIVAT LIMITED COMPANY,Azərbaycan,AFRİCA PAVİLYONU,4F224-6,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000861,PRICELESS MEMORY TRAVEL,Azərbaycan,AFRİCA PAVİLYONU,4F224-4,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000862,SUNFOOD,Azərbaycan,AZERSUN HOLDİNG,4F110-1,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000863,ABSHERON SAFFRON LTD MMC,Azərbaycan,AZPROMO,4F204-1,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000864,AZDIMVEX İMPEX MMC,Azərbaycan,AZPROMO,4F204-4,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000865,BRIGHTMAN BMC MMC,Azərbaycan,AZPROMO,4F204-6,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000866,FIZIKI ŞƏXS ƏHMƏDOV İLQAR YAŞAR OĞLU,Azərbaycan,AZPROMO,4F204-7,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000867,FRESH GROUP MMC,Azərbaycan,AZPROMO,4F204-5,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000868,FƏRDI SAHIBKAR MƏHƏMMƏD ƏHMƏDOV,Azərbaycan,AZPROMO,4F204-2,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000869,I AM HONEY MMC,Azərbaycan,AZPROMO,4F204-3,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000870,SAVALAN S KIÇIK MÜƏSSISƏSI,Azərbaycan,AZPROMO,4F204-8,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000871,AZƏRBAYCAN QİDA VƏ İÇKİ SƏNAYEÇİLƏRİ ASSOSİASİYASI,Azərbaycan,DƏSTƏK,4F230,interfood,InterFood Azerbaijan,2026,456,6521,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000872,AZƏRBAYCAN RESPUBLIKASININ KƏND TƏSƏRRÜFATI NAZIRLIYI,Azərbaycan,DƏSTƏK,-,interfood,InterFood Azerbaijan,2026,456,352394,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000873,AZƏRBAYCAN RESPUBLİKASININ KİÇİK VƏ ORTA BİZNESİN İNKİŞAFI AGENTLİYİ,Azərbaycan,DƏSTƏK,4F210,interfood,InterFood Azerbaijan,2026,456,352304,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000874,AZƏRBAYCAN RESPUBLİKASININ QİDA TƏHLÜKƏSİZLİĞİ AGENTLİYİ,Azərbaycan,DƏSTƏK,-,interfood,InterFood Azerbaijan,2026,456,352503,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000875,AZƏRBAYCAN RESPUBLİKASININ İXRACIN VƏ İNVESTİSİYALARIN TƏŞVİQİ AGENTLİYİ – AZPROMO,Azərbaycan,DƏSTƏK,4F204,interfood,InterFood Azerbaijan,2026,456,352199,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000876,AZƏRBAYCAN SƏRGİ TƏŞKİLATÇILARI ASSOSİASİYASI,Azərbaycan,DƏSTƏK,-,interfood,InterFood Azerbaijan,2026,456,301259,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000877,AZƏRBAYCAN RESPUBLIKASI SAHIBKARLAR (İŞƏGÖTÜRƏNLƏR) TƏŞKILATLARI MILLI KONFEDERASIYASI,Azərbaycan,DƏSTƏK,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000878,AZEXPORT.AZ,Azərbaycan,MEDİA,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000879,AZƏRTAC,Azərbaycan,MEDİA,-,interfood,InterFood Azerbaijan,2026,456,4259,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000880,BAKU.NEWS,Azərbaycan,MEDİA,-,interfood,InterFood Azerbaijan,2026,456,313534,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000881,BOOKS BY BAHRAM,Azərbaycan,MEDİA,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000882,BUSİNESS TİME JURNALI,Azərbaycan,MEDİA,-,interfood,InterFood Azerbaijan,2026,456,273808,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000883,BUSİNESS TİME,Azərbaycan,MEDİA,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000884,BİZNES TV,Azərbaycan,MEDİA,-,interfood,InterFood Azerbaijan,2026,456,347163,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000885,FİNEKO AİA,Azərbaycan,MEDİA,-,interfood,InterFood Azerbaijan,2026,456,4266,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000886,VİSİON TV AZƏRBAYCAN,Azərbaycan,MEDİA,-,interfood,InterFood Azerbaijan,2026,456,313538,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000887,BILBORD.AL,Azərbaycan,SPONSOR,-,interfood,InterFood Azerbaijan,2026,456,345787,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000888,PAŞA BANK,Azərbaycan,SPONSOR,-,interfood,InterFood Azerbaijan,2026,456,4714,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000889,ABSHERON OLIVE GARDEN MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F300-2,interfood,InterFood Azerbaijan,2026,456,7342,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000890,ŞİRVAN ŞƏRABLARI MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F300-1,interfood,InterFood Azerbaijan,2026,456,5301,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000891,ŞİRVAN AQRO MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F300,interfood,InterFood Azerbaijan,2026,456,274203,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000892,"""HERBA-FLORA"" MMC",Azərbaycan,ŞİRVAN AQRO MMC,4F230-1,interfood,InterFood Azerbaijan,2026,456,353375,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000893,ABSHERON HOTEL GROUP,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000894,ACCURATE AZ,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000895,AQRO TEST GROUP LLC,Azərbaycan,ŞİRVAN AQRO MMC,4F019,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000896,ATS FOOD MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F102-1,interfood,InterFood Azerbaijan,2026,456,273536,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000897,AZ TV,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,325185,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000898,AZERSUN KAĞIİZ VƏ KARTON İSTEHSALAT KORPORASİYASİ MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F120,interfood,InterFood Azerbaijan,2026,456,352045,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000899,AZGRANATA MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F100,interfood,InterFood Azerbaijan,2026,456,4650,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000900,AZƏRSUN HOLDİNQ,Azərbaycan,ŞİRVAN AQRO MMC,4F110,interfood,InterFood Azerbaijan,2026,456,345052,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000901,BEYOND GLOBAL,Azərbaycan,ŞİRVAN AQRO MMC,4F230-3,interfood,InterFood Azerbaijan,2026,456,352779,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000902,BAGCAM.AZ,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000903,CAN-PA MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F202,interfood,InterFood Azerbaijan,2026,456,4647,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000904,COSTA COFFEE,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000905,EMINLER GROUP,Azərbaycan,ŞİRVAN AQRO MMC,4F056,interfood,InterFood Azerbaijan,2026,456,352162,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000906,FOSTANPAK MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F312,interfood,InterFood Azerbaijan,2026,456,4657,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000907,GƏDƏBƏY MİNERAL SULARI MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F012,interfood,InterFood Azerbaijan,2026,456,345154,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000908,HALAL FOOD MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F002,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000909,ICA EVENTS GROUP,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000910,IPƏKSU,Azərbaycan,ŞİRVAN AQRO MMC,4F058,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000911,ONWAY.AZ,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,353004,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000912,QIZIL SHAH,Azərbaycan,ŞİRVAN AQRO MMC,4F030,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000913,QƏBƏLƏ KONSERV ZAVODU MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F102,interfood,InterFood Azerbaijan,2026,456,345206,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000914,RADİO ENERJİ 101.1 FM,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000915,RƏMZİOĞLU PAXLAVA MMC,Azərbaycan,ŞİRVAN AQRO MMC,4F230-2,interfood,InterFood Azerbaijan,2026,456,352946,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000916,TEST DATABASE,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,324655,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000917,TUIB,Azərbaycan,ŞİRVAN AQRO MMC,-,interfood,InterFood Azerbaijan,2026,456,,https://interfood.az/az/exhibitors-list/year/2026
expo-raw-000918,ATS FOOD  MMC,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000919,LƏNKƏRAN KONSERV ZAVODU MMC,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000920,QUBA KONSERV ZAVODU,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000921,QƏBLƏ KONSERV ZAVODU MMC,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000922,ABSHERON OLIVE GARDEN LLC,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000923,CAN - PA LLC,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000924,FOSTANPAK LLC,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000925,SHIRVAN AGRO LLC,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000926,SHIRVAN WINES LLC,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000927,VEYSELOGLU LLC,Azərbaycan,ATS FOOD,-,interfood,InterFood Azerbaijan,2027,483,,https://interfood.az/az/exhibitors-list/year/2027
expo-raw-000928,1 NEWS İNFORMASİYA AGENTLİYİ MMC,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,4265,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000929,ASAN RADİO 100 FM,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,4258,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000930,AZƏRBAYCAN NEFT TƏSƏRRÜFATI AYLIQ ELMİ-TEXNİKİ VƏ İSTEHSALAT JURNALI,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,5341,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000931,AZƏRBAYCANDA AMERİKA TİCARƏT PALATASI AMCHAM,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,4363,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000932,AZƏRTAC,Azərbaycan,MEDİA,P112,caspianoilgas,Caspian Oil & Gas,2019,168,4259,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000933,BAKUCİTY.AZ,Azərbaycan,MEDİA,P114,caspianoilgas,Caspian Oil & Gas,2019,168,4829,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000934,BAKUİNFORM.AZ İNFO PORTAL,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,4260,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000935,BIZNESINFO.AZ,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,4256,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000936,BAGCAM.AZ,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000937,CASPIAN ENERGY CLUB,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,4932,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000938,CASPIAN ENERGY INTERNATIONAL MEDIA GROUP,Azərbaycan,MEDİA,P122,caspianoilgas,Caspian Oil & Gas,2019,168,4364,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000939,CASPİAN BARREL NEFT ARAŞDIRMALARI MƏRKƏZİ,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,5332,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000940,DİZEL.AZ,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,5280,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000941,FACEMARK.AZ,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,4261,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000942,FİNEKO AİA,Azərbaycan,MEDİA,-,caspianoilgas,Caspian Oil & Gas,2019,168,4266,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000943,KOMPASS AZƏRBAYCAN MMC,Azərbaycan,MEDİA,P110,caspianoilgas,Caspian Oil & Gas,2019,168,4368,https://caspianoilgas.az/az/exhibitors-list/year/2019
expo-raw-000944,KONSALTİNQ & BİZNES,Azərbaycan,MEDİA,P124,caspianoilgas,Caspian Oil & Gas,2019,168,4365,https://caspianoilgas.az/az/exhibitors-list/year/2019
