id,name,entry_type,letter_group,org_kind,wikipedia_url,category_path,category_paths,found_in_category_url,source,source_url
gov-0001,Antiinhisar və İstehlak Bazarına Nəzarət Dövlət Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/Antiinhisar_v%C9%99_%C4%B0stehlak_Bazar%C4%B1na_N%C9%99zar%C9%99t_D%C3%B6vl%C9%99t_Agentliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0002,ASAN xidmət,organization,,public_service_center,https://az.wikipedia.org/wiki/ASAN_xidm%C9%99t,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > ASAN xidmət,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0003,Azərbaycan Avtomobil Yolları Dövlət Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Avtomobil_Yollar%C4%B1_D%C3%B6vl%C9%99t_Agentliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0004,Azərbaycan Gənclər Fondu,organization,,fund,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_G%C9%99ncl%C9%99r_Fondu,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0005,Azərbaycan İnformasiya və Kommunikasiya Texnologiyaları Sənayesi Assosiasiyası,organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_%C4%B0nformasiya_v%C9%99_Kommunikasiya_Texnologiyalar%C4%B1_S%C9%99nayesi_Assosiasiyas%C4%B1,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Ədliyyə Nazirliyi | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0006,"Azərbaycan Respublikası Müharibə, Əmək və Silahlı Qüvvələr Veteranları Təşkilatı",organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Respublikas%C4%B1_M%C3%BCharib%C9%99%2C_%C6%8Fm%C9%99k_v%C9%99_Silahl%C4%B1_Q%C3%BCvv%C9%99l%C9%99r_Veteranlar%C4%B1_T%C9%99%C5%9Fkilat%C4%B1,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0007,Azərbaycan Respublikasının Hesablama Palatası,organization,,chamber,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Respublikas%C4%B1n%C4%B1n_Hesablama_Palatas%C4%B1,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0008,Azərbaycan Respublikasının Əqli Mülkiyyət Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Respublikas%C4%B1n%C4%B1n_%C6%8Fqli_M%C3%BClkiyy%C9%99t_Agentliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0009,Azərbaycan Xəzər Dəniz Gəmiçiliyi,organization,,shipping,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_X%C9%99z%C9%99r_D%C9%99niz_G%C9%99mi%C3%A7iliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan Xəzər Dəniz Gəmiçiliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0010,Azərlotereya,organization,,lottery,https://az.wikipedia.org/wiki/Az%C9%99rlotereya,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0011,Bakı Beynəlxalq Multikulturalizm Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/Bak%C4%B1_Beyn%C9%99lxalq_Multikulturalizm_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0012,Bakı Şəhər Mədəniyyət Baş İdarəsi,organization,,state_body,https://az.wikipedia.org/wiki/Bak%C4%B1_%C5%9E%C9%99h%C9%99r_M%C9%99d%C9%99niyy%C9%99t_Ba%C5%9F_%C4%B0dar%C9%99si,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Mədəniyyət Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0013,Beynəlxalq Münasibətlərin Təhlili və Multikulturalizm Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/Beyn%C9%99lxalq_M%C3%BCnasib%C9%99tl%C9%99rin_T%C9%99hlili_v%C9%99_Multikulturalizm_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0014,Beynəlxalq Əlaqələr və Hesablaşma Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/Beyn%C9%99lxalq_%C6%8Flaq%C9%99l%C9%99r_v%C9%99_Hesabla%C5%9Fma_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0015,Bilik Fondu (Azərbaycan),organization,,fund,https://az.wikipedia.org/wiki/Bilik_Fondu_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0016,Dördüncü Sənaye İnqilabının Təhlili və Koordinasiya Mərkəzi (Azərbaycan),organization,,center,https://az.wikipedia.org/wiki/D%C3%B6rd%C3%BCnc%C3%BC_S%C9%99naye_%C4%B0nqilab%C4%B1n%C4%B1n_T%C9%99hlili_v%C9%99_Koordinasiya_M%C9%99rk%C9%99zi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0017,Dövlət İmtahan Mərkəzi (Azərbaycan),organization,,center,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_%C4%B0mtahan_M%C9%99rk%C9%99zi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0018,Dövlət Mineral Xammal Ehtiyatlarından İstifadə Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_Mineral_Xammal_Ehtiyatlar%C4%B1ndan_%C4%B0stifad%C9%99_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0019,Dövlət Mülki Aviasiya Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_M%C3%BClki_Aviasiya_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0020,Dövlət Məşğulluq Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_M%C9%99%C5%9F%C4%9Fulluq_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0021,Dövlət Təhlükəsizliyi Xidməti (Azərbaycan),organization,,state_service,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_T%C9%99hl%C3%BCk%C9%99sizliyi_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları | Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0022,Dövlət Vergi Xidməti (Azərbaycan),organization,,state_service,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_Vergi_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan İqtisadiyyat Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0023,Dövlət Əmək Müfəttişliyi Xidməti (Azərbaycan),organization,,state_service,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_%C6%8Fm%C9%99k_M%C3%BCf%C9%99tti%C5%9Fliyi_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0024,Elektron Hökumətin İnkişafı Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/Elektron_H%C3%B6kum%C9%99tin_%C4%B0nki%C5%9Faf%C4%B1_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0025,Elektron Təhlükəsizlik Xidməti,organization,,state_service,https://az.wikipedia.org/wiki/Elektron_T%C9%99hl%C3%BCk%C9%99sizlik_Xidm%C9%99ti,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0026,Enerji Məsələlərini Tənzimləmə Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/Enerji_M%C9%99s%C9%99l%C9%99l%C9%99rini_T%C9%99nziml%C9%99m%C9%99_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0027,Fitosanitar Nəzarəti Xidməti (Azərbaycan),organization,,state_service,https://az.wikipedia.org/wiki/Fitosanitar_N%C9%99zar%C9%99ti_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0028,İcbari Tibbi Sığorta üzrə Dövlət Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/%C4%B0cbari_Tibbi_S%C4%B1%C4%9Forta_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0029,İnformasiya Texnologiyalarının İnkişafı Dövlət Fondu,organization,,fund,https://az.wikipedia.org/wiki/%C4%B0nformasiya_Texnologiyalar%C4%B1n%C4%B1n_%C4%B0nki%C5%9Faf%C4%B1_D%C3%B6vl%C9%99t_Fondu,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0030,İnnovasiya və Rəqəmsal İnkişaf Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/%C4%B0nnovasiya_v%C9%99_R%C9%99q%C9%99msal_%C4%B0nki%C5%9Faf_Agentliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0031,Kiçik və Orta Biznesin İnkişafı Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/Ki%C3%A7ik_v%C9%99_Orta_Biznesin_%C4%B0nki%C5%9Faf%C4%B1_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0032,Kompüter İnsidentlərinə qarşı Mübarizə Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/Komp%C3%BCter_%C4%B0nsidentl%C9%99rin%C9%99_qar%C5%9F%C4%B1_M%C3%BCbariz%C9%99_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0033,Korrupsiyaya qarşı mübarizə üzrə Komissiya,organization,,commission,https://az.wikipedia.org/wiki/Korrupsiyaya_qar%C5%9F%C4%B1_m%C3%BCbariz%C9%99_%C3%BCzr%C9%99_Komissiya,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0034,Medianın İnkişafı Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/Median%C4%B1n_%C4%B0nki%C5%9Faf%C4%B1_Agentliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0035,Milli Kibertəhlükəsizlik Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/Milli_Kibert%C9%99hl%C3%BCk%C9%99sizlik_Agentliyi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0036,Milli Kibertəhlükəsizlik Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/Milli_Kibert%C9%99hl%C3%BCk%C9%99sizlik_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları | Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0037,"Mədəni İrsin Qorunması, İnkişafı və Bərpası üzrə Dövlət Xidməti",organization,,state_service,https://az.wikipedia.org/wiki/M%C9%99d%C9%99ni_%C4%B0rsin_Qorunmas%C4%B1%2C_%C4%B0nki%C5%9Faf%C4%B1_v%C9%99_B%C9%99rpas%C4%B1_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Xidm%C9%99ti,Azərbaycanın dövlət təşkilatları,Azərbaycanın dövlət təşkilatları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
